"Report Date","Geography Type","Geography Name",FacilityTypeGroup,"Number of Outbreaks","Number of Outbreak Associated Cases","Number of Outbreak Associated Deaths"
07/29/2020,"Health District","Eastern Shore","All Outbreaks",11,852,"Not provided at this time"
07/29/2020,"Health District","West Piedmont","All Outbreaks",10,114,"Not provided at this time"
07/29/2020,"Health District",Piedmont,"All Outbreaks",11,985,"Not provided at this time"
07/29/2020,"Health District",Peninsula,"All Outbreaks",33,248,"Not provided at this time"
07/29/2020,"Health District",Alleghany,"All Outbreaks",13,131,"Not provided at this time"
07/29/2020,"Health District",Chesapeake,"All Outbreaks",32,604,"Not provided at this time"
07/29/2020,"Health District",Rappahannock,"All Outbreaks",22,256,"Not provided at this time"
07/29/2020,"Health District","Three Rivers","All Outbreaks",7,354,"Not provided at this time"
07/29/2020,"Health District","Central Shenandoah","All Outbreaks",22,712,"Not provided at this time"
07/29/2020,"Health District","Mount Rogers","All Outbreaks",12,159,"Not provided at this time"
07/29/2020,"Health District",Loudoun,"All Outbreaks",18,798,"Not provided at this time"
07/29/2020,"Health District","Central Virginia","All Outbreaks",10,70,"Not provided at this time"
07/29/2020,"Health District",Roanoke,"All Outbreaks",13,88,"Not provided at this time"
07/29/2020,"Health District",Arlington,"All Outbreaks",17,545,"Not provided at this time"
07/30/2020,State,Virginia,"Educational Setting",26,118,0
07/30/2020,State,Virginia,"Congregate Setting",202,2915,39
07/30/2020,State,Virginia,"Correctional Facility",47,2762,14
07/30/2020,State,Virginia,"Long Term Care Facilities",316,8003,1218
07/30/2020,State,Virginia,"Healthcare Setting",44,375,12
07/30/2020,"Health District",Portsmouth,"Correctional Facility",2,"Not provided at this time","Not provided at this time"
07/30/2020,"Health District",Chickahominy,"Congregate Setting",8,"Not provided at this time","Not provided at this time"
07/30/2020,"Health District",Loudoun,"Long Term Care Facilities",14,"Not provided at this time","Not provided at this time"
07/30/2020,"Health District","Central Shenandoah","Educational Setting",1,"Not provided at this time","Not provided at this time"
07/30/2020,"Health District","Prince William","Long Term Care Facilities",14,"Not provided at this time","Not provided at this time"
07/30/2020,"Health District",Henrico,"Congregate Setting",8,"Not provided at this time","Not provided at this time"
07/30/2020,"Health District",Alexandria,"Educational Setting",1,"Not provided at this time","Not provided at this time"
07/30/2020,"Health District","New River","Long Term Care Facilities",1,"Not provided at this time","Not provided at this time"
07/30/2020,"Health District",Alexandria,"Long Term Care Facilities",11,"Not provided at this time","Not provided at this time"
07/30/2020,"Health District",Southside,"Healthcare Setting",1,"Not provided at this time","Not provided at this time"
07/30/2020,"Health District","New River","Educational Setting",1,"Not provided at this time","Not provided at this time"
07/30/2020,"Health District",Piedmont,"Long Term Care Facilities",4,"Not provided at this time","Not provided at this time"
07/30/2020,"Health District",Richmond,"Congregate Setting",5,"Not provided at this time","Not provided at this time"
07/30/2020,"Health District",Hampton,"Long Term Care Facilities",3,"Not provided at this time","Not provided at this time"
07/30/2020,"Health District",Peninsula,"Healthcare Setting",2,"Not provided at this time","Not provided at this time"
07/30/2020,"Health District",Richmond,"Long Term Care Facilities",8,"Not provided at this time","Not provided at this time"
07/30/2020,"Health District",Alleghany,"Healthcare Setting",2,"Not provided at this time","Not provided at this time"
07/30/2020,"Health District","Thomas Jefferson","Congregate Setting",7,"Not provided at this time","Not provided at this time"
07/30/2020,"Health District",Peninsula,"Long Term Care Facilities",15,"Not provided at this time","Not provided at this time"
07/30/2020,"Health District","Thomas Jefferson","Educational Setting",2,"Not provided at this time","Not provided at this time"
07/30/2020,"Health District",Chickahominy,"Healthcare Setting",3,"Not provided at this time","Not provided at this time"
07/30/2020,"Health District","Virginia Beach","Long Term Care Facilities",14,"Not provided at this time","Not provided at this time"
07/30/2020,"Health District",Chesapeake,"Correctional Facility",4,"Not provided at this time","Not provided at this time"
07/30/2020,"Health District","Rappahannock Rapidan","Congregate Setting",5,"Not provided at this time","Not provided at this time"
07/30/2020,"Health District",Fairfax,"Correctional Facility",1,"Not provided at this time","Not provided at this time"
07/30/2020,"Health District",Crater,"Healthcare Setting",2,"Not provided at this time","Not provided at this time"
07/30/2020,"Health District","Central Virginia","Congregate Setting",6,"Not provided at this time","Not provided at this time"
07/30/2020,"Health District","Prince William","Educational Setting",1,"Not provided at this time","Not provided at this time"
07/30/2020,"Health District","Lord Fairfax","Healthcare Setting",7,"Not provided at this time","Not provided at this time"
07/30/2020,"Health District","Three Rivers","Correctional Facility",1,"Not provided at this time","Not provided at this time"
07/30/2020,"Health District",Piedmont,"Correctional Facility",6,"Not provided at this time","Not provided at this time"
07/30/2020,"Health District","Virginia Beach","Correctional Facility",2,"Not provided at this time","Not provided at this time"
07/30/2020,"Health District",Norfolk,"Congregate Setting",1,"Not provided at this time","Not provided at this time"
07/30/2020,"Health District",Chesterfield,"Educational Setting",1,"Not provided at this time","Not provided at this time"
07/30/2020,"Health District","Central Shenandoah","Congregate Setting",13,"Not provided at this time","Not provided at this time"
07/30/2020,"Health District",Southside,"Correctional Facility",2,"Not provided at this time","Not provided at this time"
07/30/2020,"Health District",Portsmouth,"Healthcare Setting",2,"Not provided at this time","Not provided at this time"
07/30/2020,"Health District","Virginia Beach","Congregate Setting",18,"Not provided at this time","Not provided at this time"
07/30/2020,"Health District",Roanoke,"Congregate Setting",13,"Not provided at this time","Not provided at this time"
07/30/2020,"Health District",Southside,"Long Term Care Facilities",3,"Not provided at this time","Not provided at this time"
07/30/2020,"Health District",Richmond,"Correctional Facility",1,"Not provided at this time","Not provided at this time"
07/30/2020,"Health District","Mount Rogers","Long Term Care Facilities",6,"Not provided at this time","Not provided at this time"
07/30/2020,"Health District",Fairfax,"Long Term Care Facilities",60,"Not provided at this time","Not provided at this time"
07/30/2020,"Health District",Chesterfield,"Correctional Facility",4,"Not provided at this time","Not provided at this time"
07/30/2020,"Health District",Southside,"Congregate Setting",1,"Not provided at this time","Not provided at this time"
07/30/2020,"Health District",Alleghany,"Congregate Setting",6,"Not provided at this time","Not provided at this time"
07/30/2020,"Health District",Lenowisco,"Long Term Care Facilities",1,"Not provided at this time","Not provided at this time"
07/30/2020,"Health District",Fairfax,"Educational Setting",5,"Not provided at this time","Not provided at this time"
07/30/2020,"Health District","Central Virginia","Healthcare Setting",1,"Not provided at this time","Not provided at this time"
07/30/2020,"Health District",Pittsylvania-Danville,"Congregate Setting",7,"Not provided at this time","Not provided at this time"
07/30/2020,"Health District","Central Shenandoah","Correctional Facility",1,"Not provided at this time","Not provided at this time"
07/30/2020,"Health District",Richmond,"Educational Setting",1,"Not provided at this time","Not provided at this time"
07/30/2020,"Health District","Rappahannock Rapidan","Healthcare Setting",1,"Not provided at this time","Not provided at this time"
07/30/2020,"Health District",Rappahannock,"Long Term Care Facilities",7,"Not provided at this time","Not provided at this time"
07/30/2020,"Health District","Central Virginia","Long Term Care Facilities",5,"Not provided at this time","Not provided at this time"
07/30/2020,"Health District",Chesapeake,"Educational Setting",1,"Not provided at this time","Not provided at this time"
07/30/2020,"Health District",Henrico,"Correctional Facility",1,"Not provided at this time","Not provided at this time"
07/30/2020,"Health District",Arlington,"Healthcare Setting",3,"Not provided at this time","Not provided at this time"
07/30/2020,"Health District",Alleghany,"Long Term Care Facilities",5,"Not provided at this time","Not provided at this time"
07/30/2020,"Health District",Crater,"Long Term Care Facilities",11,"Not provided at this time","Not provided at this time"
07/30/2020,"Health District",Hampton,"Congregate Setting",3,"Not provided at this time","Not provided at this time"
07/30/2020,"Health District",Loudoun,"Congregate Setting",3,"Not provided at this time","Not provided at this time"
07/30/2020,"Health District",Peninsula,"Congregate Setting",12,"Not provided at this time","Not provided at this time"
07/30/2020,"Health District",Piedmont,"Healthcare Setting",1,"Not provided at this time","Not provided at this time"
07/30/2020,"Health District","Western Tidewater","Congregate Setting",2,"Not provided at this time","Not provided at this time"
07/30/2020,"Health District",Rappahannock,"Educational Setting",3,"Not provided at this time","Not provided at this time"
07/30/2020,"Health District",Pittsylvania-Danville,"Healthcare Setting",2,"Not provided at this time","Not provided at this time"
07/30/2020,"Health District","New River","Congregate Setting",2,"Not provided at this time","Not provided at this time"
07/30/2020,"Health District",Rappahannock,"Congregate Setting",10,"Not provided at this time","Not provided at this time"
07/31/2020,"Health District",Peninsula,Other,0,"Not provided at this time","Not provided at this time"
