"Report Date","Health District","Number of Cases","Number of Hospitalizations","Number of Deaths"
08/27/2020,Richmond,3767,365,45
08/27/2020,Arlington,3457,454,138
08/27/2020,"Rappahannock Rapidan",2225,148,29
08/27/2020,Rappahannock,4320,339,61
08/27/2020,Pittsylvania-Danville,1270,94,16
08/27/2020,"Prince William",12910,1024,213
08/27/2020,"Cumberland Plateau",514,45,7
08/27/2020,Portsmouth,2161,167,34
08/27/2020,"Virginia Beach",5876,314,65
08/27/2020,"West Piedmont",1534,189,32
08/27/2020,"Three Rivers",1250,91,19
08/27/2020,Alleghany,1134,58,19
08/27/2020,Lenowisco,666,57,11
08/27/2020,Norfolk,4297,276,49
08/27/2020,"Western Tidewater",2710,161,89
08/27/2020,Henrico,4467,374,191
08/27/2020,"Central Shenandoah",3145,234,61
08/27/2020,Loudoun,5825,373,117
08/27/2020,Chesterfield,5347,296,104
08/27/2020,Peninsula,3568,181,50
08/28/2020,Southside,984,69,37
08/28/2020,Chesapeake,3685,313,47
08/28/2020,"Thomas Jefferson",2372,166,49
08/28/2020,Roanoke,1179,44,15
08/28/2020,"Eastern Shore",1444,137,48
08/28/2020,"Mount Rogers",1870,172,70
08/28/2020,Chickahominy,1195,139,47
08/28/2020,"New River",1012,37,8
08/28/2020,"Central Virginia",2206,74,18
08/28/2020,Piedmont,1670,127,38
08/28/2020,"Lord Fairfax",2779,237,93
08/28/2020,Crater,3023,244,72
08/28/2020,Hampton,1519,54,16
08/28/2020,Alexandria,3352,297,64
08/28/2020,Fairfax,18260,2067,564
08/28/2020,Richmond,3795,372,47
08/28/2020,Arlington,3492,458,137
08/28/2020,"Rappahannock Rapidan",2243,148,29
08/28/2020,Rappahannock,4359,342,61
08/28/2020,Pittsylvania-Danville,1296,94,16
08/28/2020,"Prince William",12988,1026,213
08/28/2020,"Cumberland Plateau",523,45,7
08/28/2020,Portsmouth,2186,172,34
08/28/2020,"Virginia Beach",5906,319,65
08/28/2020,"West Piedmont",1550,194,33
08/28/2020,"Three Rivers",1255,93,20
08/28/2020,Alleghany,1161,58,19
08/28/2020,Lenowisco,674,57,12
08/28/2020,Norfolk,4328,281,52
08/28/2020,"Western Tidewater",2743,161,89
08/28/2020,Henrico,4510,376,193
08/28/2020,"Central Shenandoah",3180,234,61
08/28/2020,Loudoun,5878,374,118
08/28/2020,Chesterfield,5378,298,108
08/28/2020,Peninsula,3597,181,50
08/29/2020,Southside,993,69,37
08/29/2020,Chesapeake,3736,316,47
08/29/2020,"Thomas Jefferson",2424,166,50
08/29/2020,Roanoke,1186,44,15
08/29/2020,"Eastern Shore",1447,137,48
08/29/2020,"Mount Rogers",1914,174,70
08/29/2020,Chickahominy,1216,140,48
08/29/2020,"New River",1102,37,9
08/29/2020,"Central Virginia",2258,77,18
08/29/2020,Piedmont,1687,127,38
08/29/2020,"Lord Fairfax",2791,239,93
08/29/2020,Crater,3090,249,73
08/29/2020,Hampton,1529,54,16
08/29/2020,Alexandria,3358,297,62
08/29/2020,Fairfax,18378,2075,569
08/29/2020,Richmond,3831,372,47
08/29/2020,Arlington,3513,461,137
08/29/2020,"Rappahannock Rapidan",2261,148,30
08/29/2020,Rappahannock,4398,345,62
08/29/2020,Pittsylvania-Danville,1318,95,18
08/29/2020,"Prince William",13073,1030,214
08/29/2020,"Cumberland Plateau",528,45,7
08/29/2020,Portsmouth,2198,173,34
08/29/2020,"Virginia Beach",5948,320,67
08/29/2020,"West Piedmont",1592,196,34
08/29/2020,"Three Rivers",1268,93,20
08/29/2020,Alleghany,1152,58,19
08/29/2020,Lenowisco,686,58,12
08/29/2020,Norfolk,4334,283,52
08/29/2020,"Western Tidewater",2794,161,90
08/29/2020,Henrico,4553,377,192
08/29/2020,"Central Shenandoah",3237,234,61
08/29/2020,Loudoun,5924,379,118
08/29/2020,Chesterfield,5417,302,108
08/29/2020,Peninsula,3675,181,53
08/30/2020,Southside,996,69,37
08/30/2020,Chesapeake,3778,319,47
08/30/2020,"Thomas Jefferson",2458,167,50
08/30/2020,Roanoke,1189,44,15
08/30/2020,"Eastern Shore",1447,137,48
08/30/2020,"Mount Rogers",1938,177,70
08/30/2020,Chickahominy,1226,140,48
08/30/2020,"New River",1187,37,9
08/30/2020,"Central Virginia",2286,78,18
08/30/2020,Piedmont,1687,127,38
08/30/2020,"Lord Fairfax",2798,240,93
08/30/2020,Crater,3129,249,73
08/30/2020,Hampton,1542,54,16
08/30/2020,Alexandria,3369,298,62
08/30/2020,Fairfax,18496,2078,569
08/30/2020,Richmond,3879,373,47
08/30/2020,Arlington,3540,466,137
08/30/2020,"Rappahannock Rapidan",2275,150,30
08/30/2020,Rappahannock,4425,348,62
08/30/2020,Pittsylvania-Danville,1372,95,18
08/30/2020,"Prince William",13124,1033,214
08/30/2020,"Cumberland Plateau",530,45,7
08/30/2020,Portsmouth,2213,175,34
08/30/2020,"Virginia Beach",5985,321,68
08/30/2020,"West Piedmont",1606,197,34
08/30/2020,"Three Rivers",1276,93,20
08/30/2020,Alleghany,1156,58,19
08/30/2020,Lenowisco,699,60,12
08/30/2020,Norfolk,4361,285,52
08/30/2020,"Western Tidewater",2819,161,90
08/30/2020,Henrico,4579,379,192
08/30/2020,"Central Shenandoah",3294,234,61
08/30/2020,Loudoun,5945,383,118
08/30/2020,Chesterfield,5433,304,108
08/30/2020,Peninsula,3710,181,53
08/31/2020,Southside,1019,69,37
08/31/2020,Chesapeake,3801,322,47
08/31/2020,"Thomas Jefferson",2475,168,50
08/31/2020,Roanoke,1200,44,15
08/31/2020,"Eastern Shore",1449,137,48
08/31/2020,"Mount Rogers",1955,177,70
08/31/2020,Chickahominy,1235,140,48
08/31/2020,"New River",1223,37,9
08/31/2020,"Central Virginia",2315,78,18
08/31/2020,Piedmont,1687,127,38
08/31/2020,"Lord Fairfax",2805,240,93
08/31/2020,Crater,3174,250,73
08/31/2020,Hampton,1554,54,16
08/31/2020,Alexandria,3378,298,62
08/31/2020,Fairfax,18603,2080,572
08/31/2020,Richmond,3897,375,47
08/31/2020,Arlington,3555,467,138
08/31/2020,"Rappahannock Rapidan",2285,150,30
08/31/2020,Rappahannock,4450,348,62
08/31/2020,Pittsylvania-Danville,1376,95,20
08/31/2020,"Prince William",13206,1033,215
08/31/2020,"Cumberland Plateau",548,48,7
08/31/2020,Portsmouth,2213,175,34
08/31/2020,"Virginia Beach",6028,321,68
08/31/2020,"West Piedmont",1608,197,34
08/31/2020,"Three Rivers",1287,93,20
08/31/2020,Alleghany,1178,58,19
08/31/2020,Lenowisco,709,60,12
08/31/2020,Norfolk,4394,285,52
08/31/2020,"Western Tidewater",2836,161,91
08/31/2020,Henrico,4608,379,192
08/31/2020,"Central Shenandoah",3366,234,62
08/31/2020,Loudoun,5979,384,118
08/31/2020,Chesterfield,5455,304,108
08/31/2020,Peninsula,3743,181,55
09/01/2020,Southside,1036,69,37
09/01/2020,Chesapeake,3811,328,48
09/01/2020,"Thomas Jefferson",2490,170,50
09/01/2020,Roanoke,1201,45,15
09/01/2020,"Eastern Shore",1452,136,48
09/01/2020,"Mount Rogers",1994,182,73
09/01/2020,Chickahominy,1252,140,48
09/01/2020,"New River",1335,37,9
09/01/2020,"Central Virginia",2357,78,19
09/01/2020,Piedmont,1712,127,39
09/01/2020,"Lord Fairfax",2818,246,94
09/01/2020,Crater,3196,250,76
09/01/2020,Hampton,1562,54,16
09/01/2020,Alexandria,3395,298,62
09/01/2020,Fairfax,18696,2082,574
09/01/2020,Richmond,3920,374,49
09/01/2020,Arlington,3560,466,140
09/01/2020,"Rappahannock Rapidan",2300,152,30
09/01/2020,Rappahannock,4489,351,62
09/01/2020,Pittsylvania-Danville,1391,98,20
09/01/2020,"Prince William",13282,1038,216
09/01/2020,"Cumberland Plateau",550,48,8
09/01/2020,Portsmouth,2234,180,36
09/01/2020,"Virginia Beach",6049,321,69
09/01/2020,"West Piedmont",1622,198,34
09/01/2020,"Three Rivers",1290,94,20
09/01/2020,Alleghany,1182,61,22
09/01/2020,Lenowisco,724,62,12
09/01/2020,Norfolk,4406,288,55
09/01/2020,"Western Tidewater",2891,161,91
09/01/2020,Henrico,4651,381,193
09/01/2020,"Central Shenandoah",3464,235,62
09/01/2020,Loudoun,6008,387,118
09/01/2020,Chesterfield,5524,303,110
09/01/2020,Peninsula,3771,181,57
09/02/2020,Southside,1052,71,37
09/02/2020,Chesapeake,3826,334,49
09/02/2020,"Thomas Jefferson",2515,170,53
09/02/2020,Roanoke,1203,45,15
09/02/2020,"Eastern Shore",1452,136,48
09/02/2020,"Mount Rogers",2037,187,74
09/02/2020,Chickahominy,1260,143,48
09/02/2020,"New River",1446,37,9
09/02/2020,"Central Virginia",2385,80,19
09/02/2020,Piedmont,1725,127,39
09/02/2020,"Lord Fairfax",2832,248,97
09/02/2020,Crater,3228,253,77
09/02/2020,Hampton,1570,54,16
09/02/2020,Alexandria,3415,300,62
09/02/2020,Fairfax,18793,2086,575
09/02/2020,Richmond,3950,373,49
09/02/2020,Arlington,3569,469,141
09/02/2020,"Rappahannock Rapidan",2310,152,31
09/02/2020,Rappahannock,4520,352,63
09/02/2020,Pittsylvania-Danville,1407,100,20
09/02/2020,"Prince William",13328,1041,218
09/02/2020,"Cumberland Plateau",554,48,8
09/02/2020,Portsmouth,2242,186,41
09/02/2020,"Virginia Beach",6081,324,70
09/02/2020,"West Piedmont",1642,200,36
09/02/2020,"Three Rivers",1298,94,20
09/02/2020,Alleghany,1185,62,22
09/02/2020,Lenowisco,731,63,12
09/02/2020,Norfolk,4429,291,57
09/02/2020,"Western Tidewater",2914,161,93
09/02/2020,Henrico,4670,381,194
09/02/2020,"Central Shenandoah",3551,236,62
09/02/2020,Loudoun,6053,389,118
09/02/2020,Chesterfield,5566,304,110
09/02/2020,Peninsula,3803,181,58
09/03/2020,Southside,1068,71,37
09/03/2020,Chesapeake,3859,339,49
09/03/2020,"Thomas Jefferson",2562,171,56
09/03/2020,Roanoke,1199,46,15
09/03/2020,"Eastern Shore",1455,136,48
09/03/2020,"Mount Rogers",2072,189,75
09/03/2020,Chickahominy,1280,143,48
09/03/2020,"New River",1534,37,9
09/03/2020,"Central Virginia",2434,81,19
09/03/2020,Piedmont,1733,127,40
09/03/2020,"Lord Fairfax",2840,250,97
09/03/2020,Crater,3260,253,78
09/03/2020,Hampton,1589,54,16
09/03/2020,Alexandria,3436,301,62
09/03/2020,Fairfax,18858,2100,576
09/03/2020,Richmond,4027,376,49
09/03/2020,Arlington,3587,470,141
09/03/2020,"Rappahannock Rapidan",2323,154,31
09/03/2020,Rappahannock,4552,354,62
09/03/2020,Pittsylvania-Danville,1437,104,20
09/03/2020,"Prince William",13414,1045,219
09/03/2020,"Cumberland Plateau",558,48,9
09/03/2020,Portsmouth,2258,188,42
09/03/2020,"Virginia Beach",6128,326,70
09/03/2020,"West Piedmont",1664,200,36
09/03/2020,"Three Rivers",1317,94,20
09/03/2020,Alleghany,1207,62,22
09/03/2020,Lenowisco,744,65,12
09/03/2020,Norfolk,4450,300,59
09/03/2020,"Western Tidewater",2961,161,93
09/03/2020,Henrico,4707,383,194
09/03/2020,"Central Shenandoah",3620,237,62
09/03/2020,Loudoun,6077,391,118
09/03/2020,Chesterfield,5606,304,110
09/03/2020,Peninsula,3852,181,58
09/04/2020,Southside,1098,71,37
09/04/2020,Chesapeake,3887,342,49
09/04/2020,"Thomas Jefferson",2597,171,57
09/04/2020,Roanoke,1220,50,15
09/04/2020,"Eastern Shore",1455,136,48
09/04/2020,"Mount Rogers",2114,191,75
09/04/2020,Chickahominy,1296,144,48
09/04/2020,"New River",1668,37,9
09/04/2020,"Central Virginia",2481,84,19
09/04/2020,Piedmont,1742,127,40
09/04/2020,"Lord Fairfax",2846,253,97
09/04/2020,Crater,3289,252,79
09/04/2020,Hampton,1603,54,16
09/04/2020,Alexandria,3459,302,62
09/04/2020,Fairfax,18930,2103,576
09/04/2020,Richmond,4052,381,49
09/04/2020,Arlington,3605,472,142
09/04/2020,"Rappahannock Rapidan",2337,156,31
09/04/2020,Rappahannock,4579,359,65
09/04/2020,Pittsylvania-Danville,1474,104,20
09/04/2020,"Prince William",13483,1046,219
09/04/2020,"Cumberland Plateau",563,49,9
09/04/2020,Portsmouth,2269,191,42
09/04/2020,"Virginia Beach",6160,327,71
09/04/2020,"West Piedmont",1691,203,36
09/04/2020,"Three Rivers",1332,94,20
09/04/2020,Alleghany,1224,63,23
09/04/2020,Lenowisco,756,66,12
09/04/2020,Norfolk,4468,301,59
09/04/2020,"Western Tidewater",2998,162,94
09/04/2020,Henrico,4738,386,194
09/04/2020,"Central Shenandoah",3683,239,63
09/04/2020,Loudoun,6146,394,118
09/04/2020,Chesterfield,5634,307,110
09/04/2020,Peninsula,3902,181,58
09/05/2020,Southside,1120,72,39
09/05/2020,Chesapeake,3899,342,49
09/05/2020,"Thomas Jefferson",2624,171,57
09/05/2020,Roanoke,1235,51,15
09/05/2020,"Eastern Shore",1456,136,48
09/05/2020,"Mount Rogers",2161,192,75
09/05/2020,Chickahominy,1306,144,48
09/05/2020,"New River",1750,38,9
09/05/2020,"Central Virginia",2513,84,19
09/05/2020,Piedmont,1750,127,40
09/05/2020,"Lord Fairfax",2849,253,98
09/05/2020,Crater,3312,254,80
09/05/2020,Hampton,1614,55,16
09/05/2020,Alexandria,3476,302,62
09/05/2020,Fairfax,19068,2107,576
09/05/2020,Richmond,4099,384,49
09/05/2020,Arlington,3620,476,143
09/05/2020,"Rappahannock Rapidan",2342,160,37
09/05/2020,Rappahannock,4608,362,65
09/05/2020,Pittsylvania-Danville,1485,105,21
09/05/2020,"Prince William",13530,1049,219
09/05/2020,"Cumberland Plateau",569,49,9
09/05/2020,Portsmouth,2277,193,43
09/05/2020,"Virginia Beach",6183,327,71
09/05/2020,"West Piedmont",1730,205,36
09/05/2020,"Three Rivers",1343,94,20
09/05/2020,Alleghany,1234,65,23
09/05/2020,Lenowisco,766,67,13
09/05/2020,Norfolk,4481,308,60
09/05/2020,"Western Tidewater",3026,163,94
09/05/2020,Henrico,4757,387,194
09/05/2020,"Central Shenandoah",3780,243,63
09/05/2020,Loudoun,6166,394,118
09/05/2020,Chesterfield,5678,309,110
09/05/2020,Peninsula,3920,181,58
09/06/2020,Southside,1140,73,39
09/06/2020,Chesapeake,3932,344,50
09/06/2020,"Thomas Jefferson",2664,171,57
09/06/2020,Roanoke,1267,52,15
09/06/2020,"Eastern Shore",1457,136,48
09/06/2020,"Mount Rogers",2210,194,75
09/06/2020,Chickahominy,1319,144,48
09/06/2020,"New River",1925,38,9
09/06/2020,"Central Virginia",2548,84,19
09/06/2020,Piedmont,1752,127,40
09/06/2020,"Lord Fairfax",2862,253,98
09/06/2020,Crater,3360,254,80
09/06/2020,Hampton,1628,57,16
09/06/2020,Alexandria,3500,302,62
09/06/2020,Fairfax,19174,2110,576
09/06/2020,Richmond,4135,387,49
09/06/2020,Arlington,3632,476,143
09/06/2020,"Rappahannock Rapidan",2358,160,37
09/06/2020,Rappahannock,4640,364,65
09/06/2020,Pittsylvania-Danville,1530,106,21
09/06/2020,"Prince William",13630,1051,219
09/06/2020,"Cumberland Plateau",575,49,9
09/06/2020,Portsmouth,2283,194,43
09/06/2020,"Virginia Beach",6223,328,71
09/06/2020,"West Piedmont",1744,205,36
09/06/2020,"Three Rivers",1360,94,20
09/06/2020,Alleghany,1255,65,23
09/06/2020,Lenowisco,783,69,13
09/06/2020,Norfolk,4484,308,60
09/06/2020,"Western Tidewater",3050,166,94
09/06/2020,Henrico,4795,390,194
09/06/2020,"Central Shenandoah",3870,244,63
09/06/2020,Loudoun,6198,394,118
09/06/2020,Chesterfield,5685,311,110
09/06/2020,Peninsula,3958,181,58
