"Report Date","Geography Type","Geography Name",FacilityTypeGroup,"Number of Outbreaks","Number of Outbreak Associated Cases","Number of Outbreak Associated Deaths"
08/08/2020,"Health District","New River","Congregate Setting",3,"Not provided at this time","Not provided at this time"
08/08/2020,"Health District",Pittsylvania-Danville,"Healthcare Setting",2,"Not provided at this time","Not provided at this time"
08/08/2020,"Health District",Rappahannock,"Congregate Setting",10,"Not provided at this time","Not provided at this time"
08/08/2020,"Health District","Rappahannock Rapidan","Long Term Care Facilities",4,"Not provided at this time","Not provided at this time"
08/08/2020,"Health District",Lenowisco,"Congregate Setting",6,"Not provided at this time","Not provided at this time"
08/08/2020,"Health District","Thomas Jefferson","Correctional Facility",2,"Not provided at this time","Not provided at this time"
08/08/2020,"Health District",Chesterfield,"Long Term Care Facilities",14,"Not provided at this time","Not provided at this time"
08/08/2020,"Health District",Portsmouth,"Congregate Setting",2,"Not provided at this time","Not provided at this time"
08/08/2020,"Health District",Arlington,"Long Term Care Facilities",13,"Not provided at this time","Not provided at this time"
08/08/2020,"Health District",Crater,"Congregate Setting",6,"Not provided at this time","Not provided at this time"
08/08/2020,"Health District","West Piedmont","Congregate Setting",5,"Not provided at this time","Not provided at this time"
08/08/2020,"Health District",Chickahominy,"Correctional Facility",1,"Not provided at this time","Not provided at this time"
08/08/2020,"Health District",Peninsula,"Educational Setting",1,"Not provided at this time","Not provided at this time"
08/08/2020,"Health District","Western Tidewater","Correctional Facility",2,"Not provided at this time","Not provided at this time"
08/08/2020,"Health District",Chesapeake,"Healthcare Setting",4,"Not provided at this time","Not provided at this time"
08/08/2020,"Health District","West Piedmont","Long Term Care Facilities",5,"Not provided at this time","Not provided at this time"
08/08/2020,"Health District",Norfolk,"Educational Setting",1,"Not provided at this time","Not provided at this time"
08/08/2020,"Health District","Cumberland Plateau","Educational Setting",1,"Not provided at this time","Not provided at this time"
08/08/2020,"Health District",Pittsylvania-Danville,"Correctional Facility",1,"Not provided at this time","Not provided at this time"
08/08/2020,"Health District","Eastern Shore","Congregate Setting",6,"Not provided at this time","Not provided at this time"
08/08/2020,"Health District","Cumberland Plateau","Correctional Facility",2,"Not provided at this time","Not provided at this time"
08/08/2020,"Health District",Hampton,"Healthcare Setting",1,"Not provided at this time","Not provided at this time"
08/08/2020,"Health District",Chesapeake,"Congregate Setting",10,"Not provided at this time","Not provided at this time"
08/08/2020,"Health District","Central Shenandoah","Healthcare Setting",1,"Not provided at this time","Not provided at this time"
08/08/2020,"Health District",Roanoke,"Long Term Care Facilities",1,"Not provided at this time","Not provided at this time"
08/08/2020,"Health District",Crater,"Correctional Facility",4,"Not provided at this time","Not provided at this time"
08/08/2020,"Health District",Norfolk,"Long Term Care Facilities",10,"Not provided at this time","Not provided at this time"
08/08/2020,"Health District",Chesapeake,"Long Term Care Facilities",15,"Not provided at this time","Not provided at this time"
08/08/2020,"Health District","Prince William","Correctional Facility",1,"Not provided at this time","Not provided at this time"
08/08/2020,"Health District","Central Shenandoah","Long Term Care Facilities",7,"Not provided at this time","Not provided at this time"
08/08/2020,"Health District","Three Rivers","Congregate Setting",4,"Not provided at this time","Not provided at this time"
08/08/2020,"Health District",Loudoun,"Healthcare Setting",1,"Not provided at this time","Not provided at this time"
08/08/2020,"Health District","Lord Fairfax","Congregate Setting",11,"Not provided at this time","Not provided at this time"
08/08/2020,"Health District","Prince William","Congregate Setting",1,"Not provided at this time","Not provided at this time"
08/08/2020,"Health District",Lenowisco,"Correctional Facility",2,"Not provided at this time","Not provided at this time"
08/08/2020,"Health District",Rappahannock,"Healthcare Setting",2,"Not provided at this time","Not provided at this time"
08/08/2020,"Health District",Portsmouth,"Long Term Care Facilities",7,"Not provided at this time","Not provided at this time"
08/08/2020,"Health District","Three Rivers","Long Term Care Facilities",3,"Not provided at this time","Not provided at this time"
08/08/2020,"Health District",Henrico,"Long Term Care Facilities",17,"Not provided at this time","Not provided at this time"
08/08/2020,"Health District","Lord Fairfax","Long Term Care Facilities",12,"Not provided at this time","Not provided at this time"
08/08/2020,"Health District","Western Tidewater","Long Term Care Facilities",9,"Not provided at this time","Not provided at this time"
08/08/2020,"Health District","Cumberland Plateau","Congregate Setting",9,"Not provided at this time","Not provided at this time"
08/08/2020,"Health District","Eastern Shore","Long Term Care Facilities",4,"Not provided at this time","Not provided at this time"
08/08/2020,"Health District",Norfolk,"Correctional Facility",2,"Not provided at this time","Not provided at this time"
08/08/2020,"Health District",Chesterfield,"Congregate Setting",6,"Not provided at this time","Not provided at this time"
08/08/2020,"Health District","Lord Fairfax","Correctional Facility",1,"Not provided at this time","Not provided at this time"
08/08/2020,"Health District",Henrico,"Educational Setting",1,"Not provided at this time","Not provided at this time"
08/08/2020,"Health District",Alexandria,"Congregate Setting",3,"Not provided at this time","Not provided at this time"
08/08/2020,"Health District","Virginia Beach","Educational Setting",4,"Not provided at this time","Not provided at this time"
08/08/2020,"Health District","Thomas Jefferson","Long Term Care Facilities",9,"Not provided at this time","Not provided at this time"
08/08/2020,"Health District","Eastern Shore","Correctional Facility",1,"Not provided at this time","Not provided at this time"
08/08/2020,"Health District","Western Tidewater","Healthcare Setting",1,"Not provided at this time","Not provided at this time"
08/08/2020,"Health District","Mount Rogers","Healthcare Setting",2,"Not provided at this time","Not provided at this time"
08/08/2020,"Health District","Virginia Beach","Healthcare Setting",3,"Not provided at this time","Not provided at this time"
08/08/2020,"Health District",Peninsula,"Correctional Facility",3,"Not provided at this time","Not provided at this time"
08/08/2020,"Health District",Portsmouth,"Educational Setting",2,"Not provided at this time","Not provided at this time"
08/08/2020,"Health District",Fairfax,"Healthcare Setting",3,"Not provided at this time","Not provided at this time"
08/08/2020,"Health District",Chickahominy,"Long Term Care Facilities",6,"Not provided at this time","Not provided at this time"
08/08/2020,"Health District",Fairfax,"Congregate Setting",17,"Not provided at this time","Not provided at this time"
08/08/2020,"Health District",Pittsylvania-Danville,"Long Term Care Facilities",3,"Not provided at this time","Not provided at this time"
08/08/2020,"Health District","Mount Rogers","Congregate Setting",4,"Not provided at this time","Not provided at this time"
08/08/2020,"Health District",Arlington,"Congregate Setting",2,"Not provided at this time","Not provided at this time"
08/08/2020,"Health District","Three Rivers","Educational Setting",0,"Not provided at this time","Not provided at this time"
08/08/2020,"Health District",Piedmont,Other,0,"Not provided at this time","Not provided at this time"
08/08/2020,"Health District",Chesterfield,Other,0,"Not provided at this time","Not provided at this time"
08/08/2020,"Health District",Richmond,"Healthcare Setting",0,"Not provided at this time","Not provided at this time"
08/08/2020,"Health District","Cumberland Plateau",Other,0,"Not provided at this time","Not provided at this time"
08/08/2020,"Health District","Cumberland Plateau","Healthcare Setting",0,"Not provided at this time","Not provided at this time"
08/08/2020,"Health District",Lenowisco,"Educational Setting",0,"Not provided at this time","Not provided at this time"
08/08/2020,"Health District",Chesterfield,"Healthcare Setting",0,"Not provided at this time","Not provided at this time"
08/08/2020,"Health District",Loudoun,"Educational Setting",0,"Not provided at this time","Not provided at this time"
08/08/2020,"Health District",Chesapeake,Other,0,"Not provided at this time","Not provided at this time"
08/08/2020,"Health District","West Piedmont","Healthcare Setting",0,"Not provided at this time","Not provided at this time"
08/08/2020,"Health District","Mount Rogers","Correctional Facility",0,"Not provided at this time","Not provided at this time"
08/08/2020,"Health District","Eastern Shore",Other,0,"Not provided at this time","Not provided at this time"
08/08/2020,"Health District","Eastern Shore","Educational Setting",0,"Not provided at this time","Not provided at this time"
08/08/2020,"Health District",Piedmont,"Educational Setting",0,"Not provided at this time","Not provided at this time"
08/08/2020,"Health District",Rappahannock,"Correctional Facility",0,"Not provided at this time","Not provided at this time"
08/08/2020,"Health District","Central Virginia","Correctional Facility",0,"Not provided at this time","Not provided at this time"
08/08/2020,"Health District",Piedmont,"Congregate Setting",0,"Not provided at this time","Not provided at this time"
