Report Date,Date VDH Notified,Status,Locality,FIPS,Facility,Facility Type,Cases,Deaths,Active
2021-01-15,2020-12-21,Outbreak Pending Closure,Richmond City,51760,United Methodist Family Services,Group Home,10,0,0
2021-01-15,2020-12-04,Outbreak Pending Closure,Richmond City,51760,VCU Medical Center,Medical Facility,6,0,0
2021-01-15,2020-12-09,Outbreak Pending Closure,Richmond City,51760,VCU Medical Center,Medical Facility,*,0,0
2021-01-15,2020-12-11,Outbreak Pending Closure,Richmond City,51760,VCU Medical Center,Medical Facility,7,0,0
2021-01-15,2020-12-22,Outbreak Pending Closure,Richmond City,51760,VCU Medical Center,Medical Facility,8,0,0
2021-01-15,2020-12-22,Outbreak Pending Closure,Richmond City,51760,VCU Medical Center,Medical Facility,*,0,0
2021-01-15,2020-12-24,Outbreak in Progress,Richmond City,51760,VCU Medical Center,Medical Facility,18,0,1
2021-01-15,2020-12-01,Outbreak Closed,Richmond City,51760,VCU Medical Center,Medical Facility,*,0,0
2021-01-15,2020-12-02,Outbreak Pending Closure,Richmond City,51760,VCU Medical Center,Medical Facility,*,0,0
2021-01-15,2020-12-02,Outbreak in Progress,Richmond City,51760,VCU Medical Center,Medical Facility,14,0,1
2021-01-15,2020-12-04,Outbreak Pending Closure,Richmond City,51760,VCU Medical Center,Medical Facility,5,0,0
2021-01-15,2020-12-08,Outbreak Pending Closure,Richmond City,51760,VCU Medical Center,Medical Facility,*,0,0
2021-01-15,2020-12-18,Outbreak Pending Closure,Richmond City,51760,VCU Medical Center,Medical Facility,9,0,0
2021-01-15,2020-12-08,Outbreak Pending Closure,Richmond City,51760,VCU Medical Center,Medical Facility,*,0,0
2021-01-15,2020-12-17,Outbreak Pending Closure,Richmond City,51760,VCU Medical Center,Medical Facility,*,0,0
2021-01-15,2020-12-22,Outbreak Pending Closure,Richmond City,51760,VCU Medical Center,Medical Facility,*,0,0
2021-01-15,2020-12-28,Outbreak Pending Closure,Richmond City,51760,VCU Medical Center,Medical Facility,*,0,0
2021-01-15,2020-11-16,Outbreak Closed,Richmond City,51760,VCU Health,Behavioral Health_Inpatient or Outpatient Medical,5,0,0
2021-01-15,2020-12-18,Outbreak Pending Closure,Richmond City,51760,VCU Medical Center Critical Care Hospital,Medical Facility,33,0,0
2021-01-15,2020-10-30,Outbreak Closed,Richmond City,51760,VCU Medical Center,Medical Facility,*,0,0
2021-01-15,2020-10-30,Outbreak Closed,Richmond City,51760,VCU Medical Center North Hospital,Medical Facility,5,0,0
2021-01-15,2020-10-23,Outbreak Closed,Richmond City,51760,VCU Medical Center North Hospital,Medical Facility,*,0,0
2021-01-15,2020-12-31,Outbreak in Progress,Richmond City,51760,VCU Medical Center,Medical Facility,*,0,1
2021-01-15,2020-12-28,Outbreak in Progress,Richmond City,51760,Windsor Senior Living,Assisted Living,33,9,1
2021-01-15,2020-10-23,Outbreak Pending Closure,Roanoke City,51770,Accordius Health at Roanoke,Multicare,58,*,0
2021-01-15,2020-11-09,Outbreak Pending Closure,Roanoke City,51770,Brandon Oaks,Assisted Living,7,*,0
2021-01-15,2020-10-30,Outbreak Pending Closure,Roanoke City,51770,Brandon Oaks,Multicare,14,*,0
2021-01-15,2020-10-20,Outbreak Pending Closure,Roanoke City,51770,Evergreen Assisted Living Community,Assisted Living,*,0,0
2021-01-15,2020-10-23,Outbreak Pending Closure,Roanoke City,51770,Friendship Manor,Assisted Living,6,*,0
2021-01-15,2020-10-23,Outbreak Closed,Roanoke City,51770,Greenvale Head Start,Daycare / Pre-K,6,0,0
2021-01-15,2020-10-23,Outbreak Pending Closure,Roanoke City,51770,King's Christian Academy,K-12,*,0,0
2021-01-15,2020-11-09,Outbreak Pending Closure,Roanoke City,51770,Our Lady of the Valley,Nursing Home,55,5,0
2021-01-15,2020-12-08,Outbreak in Progress,Roanoke City,51770,Pheasant Ridge Assisted Living & Memory Care,Assisted Living,56,*,1
2021-01-15,2020-10-28,Outbreak Pending Closure,Roanoke City,51770,Pheasant Ridge Assisted Living & Memory Care,Assisted Living,15,*,0
2021-01-15,2020-09-02,Outbreak Closed,Roanoke City,51770,Raleigh Court Health & Rehabilitation Center,Nursing Home,115,16,0
2021-01-15,2020-11-09,Outbreak Pending Closure,Roanoke City,51770,Shepherd's Care Day School,Daycare / Pre-K,6,0,0
2021-01-15,2020-04-19,Outbreak Closed,Roanoke City,51770,South Roanoke Nursing Home,Nursing Home,76,14,0
2021-01-15,2020-10-28,Outbreak Pending Closure,Roanoke City,51770,The Harmony Collection at Hanover,Assisted Living,7,0,0
2021-01-15,2020-11-16,Outbreak Pending Closure,Roanoke City,51770,The Park - Oak Grove,Assisted Living,20,*,0
2021-01-15,2020-10-10,Outbreak Pending Closure,Roanoke City,51770,Virginia Veterans Care Center,Multicare,127,20,0
2021-01-15,2020-11-17,Outbreak Pending Closure,Roanoke City,51770,Wasena Elementary School,K-12,*,0,0
2021-01-15,2020-11-09,Outbreak Pending Closure,Roanoke City,51770,William Fleming High School,K-12,*,0,0
2021-01-15,2020-11-04,Outbreak in Progress,Halifax,51083,Berry Hill Health & Rehab Center,Nursing Home,43,0,1
2021-01-15,2020-10-23,Outbreak Closed,Halifax,51083,South Boston Health and Rehab,Nursing Home,217,26,0
2021-01-15,2020-05-08,Outbreak Closed,Mecklenburg,51117,Chase City Health & Rehab Center,Nursing Home,107,16,0
2021-01-15,2020-09-14,Outbreak Closed,Mecklenburg,51117,The Hundley Center,Nursing Home,*,*,0
2021-01-15,2020-04-04,Outbreak Closed,Mecklenburg,51117,Clarksville Senior Living - Meadowview Terrace,Nursing Home,84,14,0
2021-01-15,2020-11-04,Outbreak Closed,Mecklenburg,51117,Sentara Meadowview Terrace,Nursing Home,5,0,0
2021-01-15,2020-07-10,Outbreak Pending Closure,Albemarle,51003,Albemarle Health & Rehabilitation Center,Nursing Home,17,*,0
2021-01-15,2020-08-04,Outbreak Pending Closure,Albemarle,51003,Charlottesville Health & Rehabilitation Center,Nursing Home,25,0,0
2021-01-15,2020-06-30,Outbreak Pending Closure,Albemarle,51003,The Heritage Inn Charlottesville,Assisted Living,60,5,0
2021-01-15,2020-08-18,Outbreak Pending Closure,Albemarle,51003,Monroe Health and Rehabilitation Center,Multicare,8,0,0
2021-01-15,2020-04-21,Outbreak Pending Closure,Albemarle,51003,Our Lady of Peace Retirement Community,Multicare,66,11,0
2021-01-15,2020-08-14,Outbreak Pending Closure,Albemarle,51003,Sunrise Senior Living - The Colonnades,Nursing Home,8,*,0
2021-01-15,2020-05-04,Outbreak Closed,Albemarle,51003,Westminster-Canterbury of the Blue Ridge,Multicare,*,0,0
2021-01-15,2020-08-14,Outbreak Closed,Albemarle,51003,Westminster-Canterbury of the Blue Ridge,Multicare,*,*,0
2021-01-15,2020-07-10,Outbreak Pending Closure,Charlottesville,51540,Cedars Healthcare Center,Nursing Home,142,9,0
2021-01-15,2020-12-18,Outbreak in Progress,Charlottesville,51540,Cedars Healthcare Center,Nursing Home,13,*,1
2021-01-15,2020-10-16,Outbreak Pending Closure,Charlottesville,51540,RoseWood Village,Assisted Living,26,0,0
2021-01-15,2020-11-30,Outbreak Pending Closure,Charlottesville,51540,UVA University Hospital,Medical Facility,11,0,0
2021-01-15,2020-04-08,Outbreak Closed,Fluvanna,51065,Envoy at The Village,Nursing Home,65,9,0
2021-01-15,2020-07-06,Outbreak Closed,Greene,51079,Grace Health and Rehab of Greene County,Nursing Home,7,0,0
2021-01-15,2020-10-07,Outbreak Pending Closure,Louisa,51109,Louisa Health & Rehabilitation Center,Nursing Home,32,*,0
2021-01-15,2020-12-02,Outbreak in Progress,Essex,51057,Carrington Place at Tappahannock,Nursing Home,*,0,1
2021-01-15,2020-12-28,Outbreak in Progress,Essex,51057,Old Dominion Eye Care †,Medical Facility,6,0,1
2021-01-15,2020-11-23,Outbreak in Progress,Gloucester,51073,Walter Reed Convalescent and Rehabilitation Center,Nursing Home,75,9,1
2021-01-15,2020-08-14,Outbreak Closed,Gloucester,51073,Walter Reed Convalescent and Rehabilitation Center,Nursing Home,*,0,0
2021-01-15,2020-09-01,Outbreak Closed,King William,51101,Riverside Rehabilitation Center - West Point,Nursing Home,*,0,0
2021-01-15,2020-12-23,Outbreak in Progress,Lancaster,51103,Lancashire Convalescent & Rehabilitation Center,Nursing Home,50,0,1
2021-01-15,2020-11-10,Outbreak Closed,Lancaster,51103,Rappahannock General Hospital,Behavioral Health_Inpatient or Outpatient Medical,5,*,0
2021-01-15,2020-07-17,Outbreak Pending Closure,Lancaster,51103,Rappahannock Westminster-Canterbury,Nursing Home,28,0,0
2021-01-15,2020-12-13,Outbreak in Progress,Mathews,51115,Riverside Convalescent Center - Mathews,Nursing Home,61,0,1
2021-01-15,2020-07-31,Outbreak Closed,Middlesex,51119,Dockside Health & Rehab Center,Nursing Home,77,13,0
2021-01-15,2020-11-22,Outbreak Pending Closure,Richmond County,51159,Commonwealth Senior Living - Farnham,Assisted Living,47,*,0
2021-01-15,2020-11-30,Outbreak in Progress,Richmond County,51159,Richmond County Elementary/Middle School,K-12,7,0,1
2021-01-15,2020-04-17,Outbreak Closed,Richmond County,51159,The Orchard Healthy Living Community,Multicare,15,*,0
2021-01-15,2020-12-07,Outbreak Pending Closure,Westmoreland,51193,Washington & Lee High School,K-12,*,0,0
2021-01-15,2020-08-17,Outbreak Closed,Westmoreland,51193,Westmoreland Rehabilitation & Healthcare Center,Nursing Home,*,0,0
2021-01-15,2020-11-23,Outbreak Pending Closure,Westmoreland,51193,Westmoreland Rehabilitation & Healthcare Center,Nursing Home,106,*,0
2021-01-15,2020-08-11,Outbreak Closed,Virginia Beach,51810,Accordius Health - Bay Pointe,Nursing Home,*,*,0
2021-01-15,2020-04-29,Outbreak Closed,Virginia Beach,51810,Accordius Health at River Pointe,Nursing Home,43,7,0
2021-01-15,2020-08-08,Outbreak Closed,Virginia Beach,51810,Atria Senior Living - Virginia Beach,Assisted Living,*,*,0
2021-01-15,2020-12-17,Outbreak in Progress,Virginia Beach,51810,Atria Senior Living,Assisted Living,11,0,1
2021-01-15,2020-05-15,Outbreak Closed,Virginia Beach,51810,Bay Lake Retirement and Assisted Living Community,Assisted Living,*,0,0
2021-01-15,2020-07-27,Outbreak Closed,Virginia Beach,51810,Bay Lake Retirement and Assisted Living Community,Assisted Living,7,0,0
2021-01-15,2021-01-07,Outbreak in Progress,Virginia Beach,51810,Bayside Health & Rehabilitation Center,Nursing Home,15,0,1
2021-01-15,2020-04-23,Outbreak Closed,Virginia Beach,51810,Beth Sholom Senior Living - Eastern Virginia,Nursing Home,9,0,0
2021-01-15,2020-12-17,Outbreak Pending Closure,Virginia Beach,51810,Bickford Senior Living,Assisted Living,*,0,0
2021-01-15,2020-12-08,Outbreak Pending Closure,Virginia Beach,51810,Brilliant Beginnings Learning Center,Daycare / Pre-K,7,0,0
2021-01-15,2020-09-05,Outbreak Pending Closure,Virginia Beach,51810,Brookdale Senior Living - Virginia Beach,Assisted Living,*,0,0
2021-01-15,2020-11-02,Outbreak Pending Closure,Virginia Beach,51810,Childtime Learning Center - Virginia Beach,Daycare / Pre-K,*,0,0
2021-01-15,2020-07-04,Outbreak Closed,Virginia Beach,51810,Frank W. Cox High School,K-12,*,0,0
2021-01-15,2020-12-29,Outbreak in Progress,Virginia Beach,51810,First Colonial Inn,Assisted Living,5,0,1
2021-01-15,2020-03-31,Outbreak Pending Closure,Virginia Beach,51810,Harbour Way Assisted Living at Atlantic Shores,Assisted Living,38,5,0
2021-01-15,2020-07-09,Outbreak Closed,Virginia Beach,51810,Heritage Hall - Virginia Beach,Nursing Home,20,*,0
2021-01-15,2020-08-06,Outbreak Closed,Virginia Beach,51810,Kempsville Health & Rehab Center,Nursing Home,5,*,0
2021-01-15,2020-12-02,Outbreak Pending Closure,Virginia Beach,51810,Kindercare - Kempsville,Daycare / Pre-K,5,0,0
2021-01-15,2020-05-30,Outbreak Closed,Virginia Beach,51810,Commonwealth Senior Living at King's Grant House,Assisted Living,25,7,0
2021-01-15,2020-06-04,Outbreak Closed,Virginia Beach,51810,Marian Manor Assisted Living,Assisted Living,*,0,0
2021-01-15,2020-11-06,Outbreak Pending Closure,Virginia Beach,51810,OakTree Academy,K-12,*,0,0
2021-01-15,2020-04-11,Outbreak Closed,Virginia Beach,51810,Our Lady of Perpetual Help,Multicare,35,7,0
2021-01-15,2020-12-02,Outbreak in Progress,Virginia Beach,51810,Our Lady of Perpetual Help,Multicare,*,0,1
2021-01-15,2020-12-10,Outbreak Pending Closure,Virginia Beach,51810,Princess Anne Health & Rehabilitation Center,Nursing Home,25,*,0
2021-01-15,2020-05-01,Outbreak Pending Closure,Virginia Beach,51810,Sentara Nursing and Rehabilitation Center - Virginia Beach,Nursing Home,60,7,0
2021-01-15,2020-06-15,Outbreak Closed,Virginia Beach,51810,The Citadel Virginia Beach,Nursing Home,*,0,0
2021-01-15,2020-08-03,Outbreak Closed,Virginia Beach,51810,The Memory Care,Assisted Living,*,0,0
2021-01-15,2020-12-04,Outbreak Pending Closure,Virginia Beach,51810,The Memory Center Virginia Beach,Assisted Living,13,*,0
2021-01-15,2020-09-15,Outbreak Pending Closure,Virginia Beach,51810,The Waterford at Virginia Beach,Assisted Living,12,0,0
2021-01-15,2020-07-21,Outbreak Closed,Virginia Beach,51810,Virginia Beach Healthcare & Rehabilitation Center,Nursing Home,60,6,0
2021-01-15,2020-12-18,Outbreak Pending Closure,Virginia Beach,51810,Westminster-Canterbury on Chesapeake Bay,Assisted Living,33,*,0
2021-01-15,2020-11-13,Outbreak Closed,Franklin County,51067,Burnt Chimney Elementary School,K-12,*,0,0
2021-01-15,2020-11-12,Outbreak Pending Closure,Franklin County,51067,Franklin County High School,K-12,7,0,0
2021-01-15,2020-10-19,Outbreak Pending Closure,Franklin County,51067,Franklin Health & Rehabilitation Center,Nursing Home,10,*,0
2021-01-15,2020-11-27,Outbreak Pending Closure,Franklin County,51067,Red Oak Manor,Assisted Living,34,0,0
2021-01-15,2020-11-04,Outbreak Closed,Franklin County,51067,Rocky Mount Elementary School,K-12,*,0,0
2021-01-15,2020-12-30,Outbreak Pending Closure,Henry,51089,Community Alternatives Inc,Group Home,11,0,0
2021-01-15,2020-12-10,Outbreak Pending Closure,Henry,51089,Harmony Hall Assisted Living,Assisted Living,9,*,0
2021-01-15,2020-09-01,Outbreak Closed,Henry,51089,Martinsville Health and Rehab,Nursing Home,74,9,0
2021-01-15,2020-10-09,Outbreak Closed,Henry,51089,Meadow View Elementary School,K-12,*,0,0
2021-01-15,2020-07-15,Outbreak Closed,Henry,51089,Stanleytown Health & Rehabilitation Center,Nursing Home,77,15,0
2021-01-15,2020-10-29,Outbreak Closed,Henry,51089,Victory Baptist Church Child Day Center,K-12,6,0,0
2021-01-15,2020-06-20,Outbreak Closed,Martinsville,51690,King's Grant Retirement Community,Nursing Home,5,0,0
2021-01-15,2020-12-09,Outbreak Pending Closure,Martinsville,51690,Martinsville Health and Rehab,Nursing Home,17,*,0
2021-01-15,2020-05-18,Outbreak Closed,Martinsville,51690,Mulberry Creek Nursing & Rehabilitation Center,Nursing Home,33,*,0
2021-01-15,2021-01-08,Outbreak in Progress,Martinsville,51690,Mulberry Creek Nursing & Rehabilitation Center,Nursing Home,89,0,1
2021-01-15,2020-11-09,Outbreak Pending Closure,Martinsville,51690,Patrick Henry Elementary School,K-12,*,0,0
2021-01-15,2020-12-30,Outbreak in Progress,Martinsville,51690,Starling View Manor Assisted Living,Assisted Living,*,0,1
2021-01-15,2020-07-23,Outbreak Closed,Patrick,51141,Blue Ridge Nursing Therapy Connection,Nursing Home,175,27,0
2021-01-15,2020-10-04,Outbreak Pending Closure,Patrick,51141,Blue Ridge Nursing Center,Nursing Home,25,0,0
2021-01-15,2020-10-02,Outbreak Pending Closure,Franklin City,51620,East Pavilion at Southampton Memorial Hospital,Nursing Home,36,*,0
2021-01-15,2020-06-23,Outbreak Closed,Franklin City,51620,The Village at Woods Edge,Assisted Living,9,*,0
2021-01-15,2020-03-31,Outbreak Closed,Isle of Wight,51093,Consulate Health Care of Windsor,Nursing Home,56,9,0
2021-01-15,2020-12-14,Outbreak Pending Closure,Isle of Wight,51093,Consulate Health Care of Winsdor,Nursing Home,*,0,0
2021-01-15,2020-04-15,Outbreak Closed,Southampton,51175,Accordius Health at Courtland,Nursing Home,49,9,0
2021-01-15,2020-04-08,Outbreak Closed,Suffolk,51800,Autumn Care of Mechanicsville,Nursing Home,73,16,0
2021-01-15,2020-10-09,Outbreak Pending Closure,Suffolk,51800,Bickford of Chesterfield,Assisted Living,*,0,0
2021-01-15,2020-04-09,Outbreak Closed,Suffolk,51800,Bon Secours Maryview Nursing Care Center,Nursing Home,96,14,0
2021-01-15,2020-07-12,Outbreak Closed,Suffolk,51800,Harmony at Harbour View,Multicare,22,*,0
2021-01-15,2020-04-15,Outbreak Closed,Suffolk,51800,Concordia Transitional Care and Rehab - Nansemond Pointe,Nursing Home,15,6,0
2021-01-22,2020-12-28,Outbreak in Progress,Lancaster,51103,Old Dominion Eye Care �,Medical Facility,6,0,1
2021-01-22,2020-04-03,Outbreak Closed,Alexandria,51510,Envoy of Alexandria,Nursing Home,74,16,0
2021-01-22,2020-11-19,Outbreak in Progress,Alexandria,51510,Envoy of Alexandria,Nursing Home,26,*,1
2021-01-22,2020-10-01,Outbreak Closed,Alexandria,51510,Episcopal High School,K-12,*,0,0
2021-01-22,2020-06-30,Outbreak Pending Closure,Alexandria,51510,Goodwin House - Alexandria,Assisted Living,21,*,0
2021-01-22,2020-12-11,Outbreak in Progress,Alexandria,51510,Goodwin House - Alexandria,Assisted Living,10,0,1
2021-01-22,2021-01-15,Outbreak Pending Closure,Alexandria,51510,Guidepost Montessori - Alexandria,K-12,*,0,0
2021-01-22,2020-04-16,Outbreak Closed,Alexandria,51510,Hermitage - Northern Virginia,Multicare,30,7,0
2021-01-22,2020-12-11,Outbreak in Progress,Alexandria,51510,Hermitage - Northern Virginia,Multicare,9,0,1
2021-01-22,2021-01-08,Outbreak Pending Closure,Alexandria,51510,INOVA Alexandria Hopsital,Medical Facility,*,0,0
2021-01-22,2021-01-08,Outbreak Pending Closure,Alexandria,51510,INOVA Alexandria Hopsital,Medical Facility,*,0,0
2021-01-22,2021-01-08,Outbreak Pending Closure,Alexandria,51510,INOVA Alexandria Hopsital,Medical Facility,*,0,0
2021-01-22,2021-01-08,Outbreak Pending Closure,Alexandria,51510,INOVA Alexandria Hopsital,Medical Facility,*,0,0
2021-01-22,2020-11-24,Outbreak Closed,Alexandria,51510,Madison Day School,Daycare / Pre-K,*,0,0
2021-01-22,2020-04-11,Outbreak Closed,Alexandria,51510,Silverado Memory Care Community - Alexandria,Assisted Living,34,10,0
2021-01-22,2020-12-11,Outbreak Pending Closure,Alexandria,51510,Silverado,Assisted Living,*,0,0
2021-01-22,2020-04-30,Outbreak Closed,Alexandria,51510,Sunrise Senior Living - Alexandria,Assisted Living,26,5,0
2021-01-22,2020-11-19,Outbreak in Progress,Alexandria,51510,Sunrise Senior Living - Alexandria,Assisted Living,10,*,1
2021-01-22,2020-04-24,Outbreak Closed,Alexandria,51510,The Fountains at Washington House,Multicare,32,*,0
2021-01-22,2020-10-08,Outbreak Closed,Alexandria,51510,The Fountains at Washington House,Multicare,*,0,0
2021-01-22,2020-04-17,Outbreak Closed,Alexandria,51510,Woodbine Rehabilitation and Healthcare Center,Nursing Home,66,7,0
2021-01-22,2020-11-19,Outbreak in Progress,Alexandria,51510,Woodbine Rehabilitation & Healthcare Center,Nursing Home,10,0,1
2021-01-22,2020-10-29,Outbreak Pending Closure,Alleghany,51005,Alleghany Health and Rehab,Multicare,6,0,0
2021-01-22,2021-01-09,Outbreak in Progress,Alleghany,51005,Kissito Healthcare - The Brian Center Alleghany,Multicare,40,*,1
2021-01-22,2020-10-27,Outbreak Closed,Alleghany,51005,The Woodlands Health & Rehab Center,Nursing Home,80,18,0
2021-01-22,2020-06-24,Outbreak Closed,Botetourt,51023,Carrington Place Health & Rehab Center - Botetourt,Nursing Home,23,5,0
2021-01-22,2020-10-23,Outbreak Closed,Botetourt,51023,Carrington Place Health & Rehab Center - Botetourt,Nursing Home,43,*,0
2021-01-22,2020-12-08,Outbreak Pending Closure,Botetourt,51023,James River High School,K-12,*,0,0
2021-01-22,2020-08-25,Outbreak Closed,Botetourt,51023,The Glebe,Multicare,7,0,0
2021-01-22,2020-09-05,Outbreak in Progress,Roanoke County,51161,Berkshire Health & Rehabilitation Center,Nursing Home,26,*,1
2021-01-22,2020-10-23,Outbreak Pending Closure,Roanoke County,51161,Catawba Hospital,Medical Facility,7,0,0
2021-01-22,2020-06-24,Outbreak Closed,Roanoke County,51161,Friendship Health and Rehabilitation Center,Nursing Home,14,*,0
2021-01-22,2020-09-27,Outbreak Pending Closure,Roanoke County,51161,Friendship Health & Rehab Center North,Multicare,163,14,0
