"Administration Date",FIPS,Locality,"Health District","Facility Type","Vaccine Manufacturer","Dose Number","Vaccine Doses Administered Count"
01/22/2021,51710,Norfolk,Norfolk,"Other Community Health Providers",Moderna,1,4
02/13/2021,51187,Warren,"Lord Fairfax",Hospitals,Pfizer,1,7
02/09/2021,51520,Bristol,"Mount Rogers",Hospitals,Pfizer,2,1
01/18/2021,51660,Harrisonburg,"Central Shenandoah","Federal LTCF Program",Pfizer,1,78
02/03/2021,51031,Campbell,"Central Virginia","Medical Practices",Moderna,1,108
01/30/2021,51610,"Falls Church",Fairfax,"Medical Practices",Moderna,2,1
12/17/2020,51099,"King George",Rappahannock,"Other Community Health Providers",Pfizer,1,5
02/04/2021,51139,Page,"Lord Fairfax",Pharmacies,Moderna,2,2
02/15/2021,51750,Radford,"New River",Hospitals,Pfizer,2,3
01/30/2021,51085,Hanover,Chickahominy,"Local Health Departments",Moderna,1,2
02/05/2021,51153,"Prince William","Prince William","Other Community Health Providers",Pfizer,1,2
02/16/2021,51069,Frederick,"Lord Fairfax","Medical Practices",Moderna,1,2
01/13/2021,51179,Stafford,Rappahannock,"Local Health Departments",Moderna,1,146
02/12/2021,51179,Stafford,Rappahannock,Hospitals,Pfizer,1,52
01/07/2021,51820,Waynesboro,"Central Shenandoah","Other Community Health Providers",Pfizer,2,28
02/16/2021,51015,Augusta,"Central Shenandoah",Hospitals,Pfizer,1,158
02/10/2021,51640,Galax,"Mount Rogers",Pharmacies,Moderna,2,1
01/27/2021,51630,Fredericksburg,Rappahannock,"Other Community Health Providers",Moderna,1,1
02/15/2021,51067,"Franklin County","West Piedmont",Pharmacies,Moderna,1,12
02/03/2021,51111,Lunenburg,Piedmont,"Local Health Departments",Moderna,1,1
02/04/2021,51017,Bath,"Central Shenandoah","Medical Practices",Moderna,1,1
01/22/2021,51003,Albemarle,"Blue Ridge","Federal LTCF Program",Pfizer,2,5
01/25/2021,51047,Culpeper,"Rappahannock Rapidan","Federal LTCF Program",Pfizer,2,3
02/15/2021,51121,Montgomery,"New River","Federal LTCF Program",Pfizer,1,2
01/28/2021,51153,"Prince William","Prince William","Medical Practices",Moderna,1,138
01/26/2021,"Not Reported","Not Reported","Not Reported","Federal LTCF Program",Pfizer,2,87
02/06/2021,51057,Essex,"Three Rivers",Hospitals,Moderna,1,1
01/30/2021,51820,Waynesboro,"Central Shenandoah","Medical Practices",Moderna,1,6
12/16/2020,51790,Staunton,"Central Shenandoah","Other Community Health Providers",Pfizer,1,21
02/08/2021,51121,Montgomery,"New River","Other Community Health Providers",Moderna,2,3
02/09/2021,51570,"Colonial Heights",Chesterfield,"Local Health Departments",Moderna,2,2
12/22/2020,51550,Chesapeake,Chesapeake,Hospitals,Pfizer,1,284
02/13/2021,51087,Henrico,Henrico,Pharmacies,Moderna,2,124
12/29/2020,51121,Montgomery,"New River","Medical Practices",Moderna,1,4
01/27/2021,51173,Smyth,"Mount Rogers",Hospitals,Moderna,1,1
02/04/2021,51510,Alexandria,Alexandria,Pharmacies,Moderna,1,138
02/15/2021,51173,Smyth,"Mount Rogers","Medical Practices",Moderna,2,2
02/05/2021,51147,"Prince Edward",Piedmont,"Other Community Health Providers",Pfizer,1,2
02/18/2021,51683,"Manassas City","Prince William","Local Health Departments",Moderna,2,1
01/29/2021,51177,Spotsylvania,Rappahannock,Hospitals,Pfizer,2,28
01/26/2021,51700,"Newport News",Peninsula,"Local Health Departments",Moderna,2,2
02/01/2021,51181,Surry,Crater,"Other Community Health Providers",Pfizer,2,1
01/05/2021,51095,"James City",Peninsula,"Federal LTCF Program",Pfizer,1,375
01/27/2021,51670,Hopewell,Crater,"Local Health Departments",Pfizer,1,8
12/21/2020,"Not Reported","Not Reported","Not Reported",Hospitals,Pfizer,1,1081
12/17/2020,51610,"Falls Church",Fairfax,"Medical Practices",Pfizer,1,8
12/18/2020,51720,Norton,Lenowisco,Hospitals,Pfizer,1,8
02/08/2021,51620,"Franklin City","Western Tidewater","Medical Practices",Moderna,1,2
02/14/2021,51630,Fredericksburg,Rappahannock,Hospitals,Pfizer,1,12
01/20/2021,51107,Loudoun,Loudoun,"Other Community Health Providers",Pfizer,1,7
02/03/2021,51059,Fairfax,Fairfax,Hospitals,Pfizer,1,455
01/13/2021,51197,Wythe,"Mount Rogers",Hospitals,Pfizer,2,3
02/10/2021,51610,"Falls Church",Fairfax,"Local Health Departments",Pfizer,2,1
01/27/2021,51683,"Manassas City","Prince William",Hospitals,Moderna,2,3
02/18/2021,51137,Orange,"Rappahannock Rapidan","Local Health Departments",Moderna,1,1
02/04/2021,51137,Orange,"Rappahannock Rapidan",Hospitals,Pfizer,1,1
02/07/2021,51059,Fairfax,Fairfax,Hospitals,Pfizer,2,4
01/19/2021,51013,Arlington,Arlington,Hospitals,Pfizer,1,65
01/14/2021,"Not Reported","Not Reported","Not Reported","Medical Practices",Pfizer,1,5
01/31/2021,51065,Fluvanna,"Blue Ridge","Federal LTCF Program",Pfizer,1,2
02/11/2021,51069,Frederick,"Lord Fairfax","Other Community Health Providers",Moderna,1,1
01/22/2021,51133,Northumberland,"Three Rivers","Local Health Departments",Moderna,1,3
12/31/2020,51760,"Richmond City",Richmond,Pharmacies,Moderna,1,3
02/12/2021,51197,Wythe,"Mount Rogers","Medical Practices",Moderna,1,1
02/11/2021,51141,Patrick,"West Piedmont","Local Health Departments",Moderna,2,8
01/25/2021,51089,Henry,"West Piedmont",Hospitals,Pfizer,2,22
02/01/2021,51590,Danville,Pittsylvania-Danville,Hospitals,Pfizer,2,13
01/23/2021,51069,Frederick,"Lord Fairfax","Other Community Health Providers",Moderna,2,1
02/17/2021,"Not Reported","Not Reported","Not Reported",Hospitals,Moderna,1,22
01/26/2021,51550,Chesapeake,Chesapeake,"Federal LTCF Program",Pfizer,1,85
01/27/2021,51540,Charlottesville,"Blue Ridge","Federal LTCF Program",Pfizer,2,37
01/30/2021,51750,Radford,"New River",Hospitals,Pfizer,1,4
01/27/2021,51079,Greene,"Blue Ridge","Federal LTCF Program",Pfizer,2,5
01/25/2021,51640,Galax,"Mount Rogers",Pharmacies,Moderna,1,1
02/06/2021,51680,Lynchburg,"Central Virginia","Medical Practices",Moderna,2,65
01/04/2021,51007,Amelia,Piedmont,Hospitals,Pfizer,2,3
02/10/2021,51085,Hanover,Chickahominy,"Medical Practices",Pfizer,1,41
01/25/2021,51065,Fluvanna,"Blue Ridge","Other Community Health Providers",Pfizer,2,4
02/12/2021,51047,Culpeper,"Rappahannock Rapidan",Pharmacies,Moderna,1,21
01/03/2021,51197,Wythe,"Mount Rogers","Federal LTCF Program",Pfizer,1,3
01/23/2021,51015,Augusta,"Central Shenandoah","Federal LTCF Program",Pfizer,2,22
01/27/2021,51171,Shenandoah,"Lord Fairfax",Pharmacies,Moderna,1,1
12/22/2020,51683,"Manassas City","Prince William",Hospitals,Pfizer,1,45
02/08/2021,51095,"James City",Peninsula,Hospitals,Moderna,2,9
01/25/2021,51127,"New Kent",Chickahominy,"Medical Practices",Moderna,1,1
01/18/2021,51161,"Roanoke County",Alleghany,"Other Community Health Providers",Pfizer,1,3
01/19/2021,51047,Culpeper,"Rappahannock Rapidan","Medical Practices",Pfizer,2,1
12/30/2020,51640,Galax,"Mount Rogers","Federal LTCF Program",Pfizer,1,1
01/12/2021,51145,Powhatan,Chesterfield,"Other Community Health Providers",Moderna,1,28
02/16/2021,51161,"Roanoke County",Alleghany,"Other Community Health Providers",Pfizer,2,2
02/13/2021,51027,Buchanan,"Cumberland Plateau",Pharmacies,Moderna,1,1
01/05/2021,51610,"Falls Church",Fairfax,"Local Health Departments",Moderna,1,11
01/25/2021,51820,Waynesboro,"Central Shenandoah","Local Health Departments",Moderna,1,2
12/29/2020,51143,Pittsylvania,Pittsylvania-Danville,"Medical Practices",Moderna,1,2
02/05/2021,51620,"Franklin City","Western Tidewater","Local Health Departments",Moderna,1,2
12/31/2020,51113,Madison,"Rappahannock Rapidan","Other Community Health Providers",Moderna,1,7
01/30/2021,51163,Rockbridge,"Central Shenandoah",Hospitals,Moderna,1,1
02/04/2021,51067,"Franklin County","West Piedmont","Local Health Departments",Pfizer,1,3
01/20/2021,51740,Portsmouth,Portsmouth,Pharmacies,Moderna,1,1
01/26/2021,51053,Dinwiddie,Crater,Pharmacies,Moderna,1,1
01/27/2021,51169,Scott,Lenowisco,Hospitals,Pfizer,2,3
01/17/2021,51105,Lee,Lenowisco,"Federal LTCF Program",Pfizer,1,12
01/08/2021,51007,Amelia,Piedmont,Hospitals,Pfizer,1,5
02/15/2021,51590,Danville,Pittsylvania-Danville,"Federal LTCF Program",Pfizer,2,106
01/14/2021,51191,Washington,"Mount Rogers","Other Community Health Providers",Pfizer,1,149
02/12/2021,51125,Nelson,"Blue Ridge",Hospitals,Pfizer,2,59
01/21/2021,51043,Clarke,"Lord Fairfax",Hospitals,Pfizer,1,11
02/14/2021,"Out of State","Out of State","Out of State",Hospitals,Moderna,2,3
12/16/2020,51105,Lee,Lenowisco,Hospitals,Pfizer,1,11
01/11/2021,51119,Middlesex,"Three Rivers","Local Health Departments",Moderna,1,5
01/13/2021,51530,"Buena Vista City","Central Shenandoah","Federal LTCF Program",Pfizer,1,4
02/01/2021,51053,Dinwiddie,Crater,"Other Community Health Providers",Moderna,1,1
02/09/2021,51710,Norfolk,Norfolk,Hospitals,Moderna,1,3
02/17/2021,51153,"Prince William","Prince William",Hospitals,Moderna,1,2
02/09/2021,51121,Montgomery,"New River","Medical Practices",Pfizer,1,1
01/11/2021,51095,"James City",Peninsula,Hospitals,Pfizer,1,95
02/09/2021,51820,Waynesboro,"Central Shenandoah","Local Health Departments",Moderna,2,29
12/31/2020,51161,"Roanoke County",Alleghany,"Medical Practices",Pfizer,1,4
01/11/2021,51036,"Charles City",Chickahominy,Hospitals,Pfizer,1,3
02/11/2021,51700,"Newport News",Peninsula,Pharmacies,Moderna,2,1
02/11/2021,51019,Bedford,"Central Virginia","Other Community Health Providers",Moderna,2,17
12/17/2020,51199,York,Peninsula,Hospitals,Pfizer,1,64
02/01/2021,51003,Albemarle,"Blue Ridge","Medical Practices",Pfizer,2,1
01/20/2021,51510,Alexandria,Alexandria,"Other Community Health Providers",Moderna,1,4
12/31/2020,51013,Arlington,Arlington,"Medical Practices",Pfizer,1,1
02/19/2021,51750,Radford,"New River","Other Community Health Providers",Pfizer,2,5
12/22/2020,51710,Norfolk,Norfolk,Hospitals,Pfizer,1,153
02/10/2021,51093,"Isle of Wight","Western Tidewater","Other Community Health Providers",Moderna,1,1
01/29/2021,51187,Warren,"Lord Fairfax","Other Community Health Providers",Moderna,1,4
02/02/2021,51011,Appomattox,"Central Virginia","Local Health Departments",Pfizer,1,2
01/04/2021,51610,"Falls Church",Fairfax,Hospitals,Pfizer,2,4
02/17/2021,51800,Suffolk,"Western Tidewater","Medical Practices",Moderna,2,18
02/02/2021,51620,"Franklin City","Western Tidewater",Hospitals,Moderna,1,6
01/27/2021,51179,Stafford,Rappahannock,Hospitals,Pfizer,2,18
01/19/2021,51007,Amelia,Piedmont,Hospitals,Moderna,2,2
01/04/2021,51153,"Prince William","Prince William",Hospitals,Pfizer,2,21
02/16/2021,51041,Chesterfield,Chesterfield,Pharmacies,Moderna,1,137
02/03/2021,51760,"Richmond City",Richmond,"Local Health Departments",Moderna,1,107
01/08/2021,51059,Fairfax,Fairfax,"Other Community Health Providers",Pfizer,2,4
02/11/2021,51185,Tazewell,"Cumberland Plateau","Medical Practices",Moderna,2,1
12/31/2020,51810,"Virginia Beach","Virginia Beach","Local Health Departments",Moderna,1,9
12/30/2020,51173,Smyth,"Mount Rogers","Other Community Health Providers",Moderna,1,1
01/12/2021,51079,Greene,"Blue Ridge","Other Community Health Providers",Moderna,1,3
01/28/2021,51540,Charlottesville,"Blue Ridge",Hospitals,Moderna,1,5
01/14/2021,51031,Campbell,"Central Virginia",Hospitals,Pfizer,2,6
01/14/2021,51021,Bland,"Mount Rogers","Other Community Health Providers",Pfizer,1,1
01/28/2021,51187,Warren,"Lord Fairfax",Hospitals,Pfizer,2,15
01/18/2021,51840,Winchester,"Lord Fairfax","Federal LTCF Program",Pfizer,2,2
02/17/2021,51775,Salem,Alleghany,"Other Community Health Providers",Pfizer,2,1
02/19/2021,51199,York,Peninsula,"Local Health Departments",Pfizer,2,1
01/26/2021,51035,Carroll,"Mount Rogers","Local Health Departments",Pfizer,1,1
02/12/2021,51173,Smyth,"Mount Rogers",Hospitals,Moderna,2,1
01/15/2021,51095,"James City",Peninsula,"Medical Practices",Pfizer,1,5
01/11/2021,51191,Washington,"Mount Rogers","Medical Practices",Pfizer,1,4
01/13/2021,51600,"Fairfax City",Fairfax,Hospitals,Pfizer,1,1
12/30/2020,51073,Gloucester,"Three Rivers","Medical Practices",Moderna,1,2
02/11/2021,51023,Botetourt,Alleghany,"Local Health Departments",Moderna,1,28
02/13/2021,51139,Page,"Lord Fairfax","Federal LTCF Program",Pfizer,1,2
02/19/2021,51051,Dickenson,"Cumberland Plateau","Local Health Departments",Pfizer,1,1
12/16/2020,51163,Rockbridge,"Central Shenandoah","Other Community Health Providers",Pfizer,1,2
02/03/2021,51021,Bland,"Mount Rogers",Hospitals,Moderna,2,1
02/05/2021,51069,Frederick,"Lord Fairfax","Other Community Health Providers",Pfizer,2,1
01/26/2021,51059,Fairfax,Fairfax,"Medical Practices",Moderna,2,104
01/26/2021,51680,Lynchburg,"Central Virginia",Hospitals,Pfizer,1,39
01/16/2021,51760,"Richmond City",Richmond,Hospitals,Pfizer,1,5
01/28/2021,51041,Chesterfield,Chesterfield,"Local Health Departments",Pfizer,1,566
02/17/2021,51193,Westmoreland,"Three Rivers","Local Health Departments",Moderna,1,13
01/07/2021,51103,Lancaster,"Three Rivers",Hospitals,Pfizer,1,2
02/03/2021,51165,Rockingham,"Central Shenandoah","Other Community Health Providers",Pfizer,1,16
01/26/2021,51087,Henrico,Henrico,"Federal LTCF Program",Pfizer,2,137
01/26/2021,51199,York,Peninsula,"Federal LTCF Program",Pfizer,2,2
02/05/2021,51161,"Roanoke County",Alleghany,"Federal LTCF Program",Pfizer,1,28
02/11/2021,51053,Dinwiddie,Crater,Hospitals,Pfizer,1,1
12/23/2020,51083,Halifax,Southside,"Other Community Health Providers",Pfizer,1,1
02/11/2021,51117,Mecklenburg,Southside,"Federal LTCF Program",Pfizer,1,3
01/07/2021,51540,Charlottesville,"Blue Ridge","Medical Practices",Pfizer,2,2
01/07/2021,51087,Henrico,Henrico,"Other Community Health Providers",Pfizer,2,3
01/06/2021,51750,Radford,"New River","Federal LTCF Program",Pfizer,1,3
01/13/2021,51019,Bedford,"Central Virginia","Local Health Departments",Moderna,1,34
12/24/2020,"Not Reported","Not Reported","Not Reported","Medical Practices",Moderna,1,261
02/17/2021,51041,Chesterfield,Chesterfield,Hospitals,Pfizer,2,338
02/07/2021,51570,"Colonial Heights",Chesterfield,Pharmacies,Moderna,1,1
01/23/2021,51191,Washington,"Mount Rogers","Federal LTCF Program",Pfizer,1,1
01/11/2021,51113,Madison,"Rappahannock Rapidan","Other Community Health Providers",Pfizer,1,5
12/30/2020,51740,Portsmouth,Portsmouth,Hospitals,Moderna,1,3
02/17/2021,51131,Northampton,"Eastern Shore","Other Community Health Providers",Moderna,1,13
01/30/2021,51153,"Prince William","Prince William","Federal LTCF Program",Pfizer,1,127
01/28/2021,51007,Amelia,Piedmont,"Local Health Departments",Pfizer,1,2
01/07/2021,51183,Sussex,Crater,Hospitals,Pfizer,2,1
02/17/2021,51033,Caroline,Rappahannock,"Local Health Departments",Moderna,1,13
01/07/2021,51027,Buchanan,"Cumberland Plateau",Hospitals,Moderna,1,1
01/13/2021,51001,Accomack,"Eastern Shore",Hospitals,Moderna,1,1
02/17/2021,51063,Floyd,"New River","Medical Practices",Moderna,1,8
02/06/2021,51650,Hampton,Hampton,"Medical Practices",Pfizer,2,1
01/16/2021,51175,Southampton,"Western Tidewater","Local Health Departments",Moderna,1,1
12/24/2020,51085,Hanover,Chickahominy,Hospitals,Moderna,1,2
01/28/2021,51161,"Roanoke County",Alleghany,"Other Community Health Providers",Moderna,2,1
02/10/2021,51069,Frederick,"Lord Fairfax","Federal LTCF Program",Pfizer,1,45
01/04/2021,51041,Chesterfield,Chesterfield,Hospitals,Moderna,1,186
02/05/2021,51107,Loudoun,Loudoun,"Local Health Departments",Pfizer,2,1
02/15/2021,51750,Radford,"New River",Pharmacies,Moderna,1,10
01/27/2021,51103,Lancaster,"Three Rivers","Other Community Health Providers",Moderna,1,1
02/12/2021,51043,Clarke,"Lord Fairfax","Medical Practices",Moderna,2,1
02/02/2021,51169,Scott,Lenowisco,"Other Community Health Providers",Pfizer,2,10
02/15/2021,51820,Waynesboro,"Central Shenandoah",Hospitals,Pfizer,1,112
01/15/2021,51147,"Prince Edward",Piedmont,"Federal LTCF Program",Pfizer,2,3
01/26/2021,51133,Northumberland,"Three Rivers","Local Health Departments",Pfizer,1,1
01/30/2021,"Out of State","Out of State","Out of State","Other Community Health Providers",Pfizer,2,8
01/14/2021,51153,"Prince William","Prince William","Medical Practices",Moderna,1,64
01/06/2021,51107,Loudoun,Loudoun,"Medical Practices",Pfizer,1,6
02/02/2021,51790,Staunton,"Central Shenandoah","Local Health Departments",Moderna,2,26
01/20/2021,51036,"Charles City",Chickahominy,"Federal LTCF Program",Pfizer,2,1
02/03/2021,51820,Waynesboro,"Central Shenandoah",Pharmacies,Moderna,1,1
02/02/2021,51087,Henrico,Henrico,"Local Health Departments",Moderna,1,211
02/13/2021,51047,Culpeper,"Rappahannock Rapidan",Hospitals,Pfizer,2,1
01/30/2021,51199,York,Peninsula,"Medical Practices",Pfizer,1,64
01/12/2021,51187,Warren,"Lord Fairfax","Local Health Departments",Moderna,1,5
02/05/2021,51775,Salem,Alleghany,"Other Community Health Providers",Moderna,2,11
01/08/2021,51710,Norfolk,Norfolk,"Medical Practices",Moderna,1,8
01/08/2021,51063,Floyd,"New River","Federal LTCF Program",Pfizer,1,1
02/05/2021,51137,Orange,"Rappahannock Rapidan",Pharmacies,Moderna,2,1
01/16/2021,51145,Powhatan,Chesterfield,"Federal LTCF Program",Pfizer,1,4
02/08/2021,51001,Accomack,"Eastern Shore","Other Community Health Providers",Moderna,1,65
01/27/2021,51149,"Prince George",Crater,"Medical Practices",Moderna,2,1
01/20/2021,51143,Pittsylvania,Pittsylvania-Danville,"Federal LTCF Program",Pfizer,1,8
12/28/2020,51840,Winchester,"Lord Fairfax",Hospitals,Pfizer,1,1
01/21/2021,51735,Poquoson,Peninsula,"Medical Practices",Moderna,1,10
01/30/2021,51165,Rockingham,"Central Shenandoah","Other Community Health Providers",Moderna,2,6
12/23/2020,51171,Shenandoah,"Lord Fairfax",Hospitals,Moderna,1,22
01/07/2021,51191,Washington,"Mount Rogers","Medical Practices",Moderna,1,4
01/29/2021,51740,Portsmouth,Portsmouth,"Medical Practices",Pfizer,1,17
01/13/2021,51071,Giles,"New River","Local Health Departments",Moderna,1,67
01/28/2021,51161,"Roanoke County",Alleghany,Hospitals,Pfizer,1,8
02/06/2021,51017,Bath,"Central Shenandoah","Federal LTCF Program",Pfizer,1,1
02/10/2021,51700,"Newport News",Peninsula,Hospitals,Pfizer,1,2
02/03/2021,51710,Norfolk,Norfolk,"Local Health Departments",Moderna,2,24
12/28/2020,51131,Northampton,"Eastern Shore","Local Health Departments",Moderna,1,2
02/05/2021,"Not Reported","Not Reported","Not Reported",Hospitals,Pfizer,1,600
01/21/2021,51683,"Manassas City","Prince William","Local Health Departments",Moderna,1,23
01/20/2021,51183,Sussex,Crater,Hospitals,Moderna,1,4
01/13/2021,51113,Madison,"Rappahannock Rapidan","Federal LTCF Program",Pfizer,1,32
01/19/2021,51095,"James City",Peninsula,"Federal LTCF Program",Pfizer,1,333
02/18/2021,51095,"James City",Peninsula,"Medical Practices",Moderna,2,6
02/11/2021,51029,Buckingham,Piedmont,"Local Health Departments",Moderna,2,3
01/18/2021,51009,Amherst,"Central Virginia","Medical Practices",Moderna,1,1
01/07/2021,51089,Henry,"West Piedmont","Federal LTCF Program",Pfizer,1,7
01/09/2021,51155,Pulaski,"New River","Local Health Departments",Moderna,1,1
02/03/2021,"Out of State","Out of State","Out of State","Other Community Health Providers",Moderna,1,20
12/31/2020,51059,Fairfax,Fairfax,"Local Health Departments",Moderna,1,463
02/11/2021,51660,Harrisonburg,"Central Shenandoah","Other Community Health Providers",Pfizer,2,29
01/20/2021,51037,Charlotte,Piedmont,"Local Health Departments",Moderna,1,8
02/09/2021,51025,Brunswick,Southside,"Local Health Departments",Pfizer,1,1
01/28/2021,51171,Shenandoah,"Lord Fairfax",Hospitals,Pfizer,2,4
02/18/2021,51069,Frederick,"Lord Fairfax",Hospitals,Moderna,2,1
02/16/2021,51049,Cumberland,Piedmont,"Other Community Health Providers",Moderna,2,3
01/25/2021,51710,Norfolk,Norfolk,"Federal LTCF Program",Pfizer,1,107
02/02/2021,"Out of State","Out of State","Out of State",Hospitals,Pfizer,2,77
01/26/2021,51049,Cumberland,Piedmont,"Local Health Departments",Moderna,1,2
02/16/2021,51067,"Franklin County","West Piedmont","Local Health Departments",Moderna,1,3
01/28/2021,51159,"Richmond County","Three Rivers","Local Health Departments",Moderna,2,10
01/20/2021,51005,Alleghany,Alleghany,"Local Health Departments",Moderna,2,3
02/03/2021,51135,Nottoway,Piedmont,"Medical Practices",Moderna,2,1
01/25/2021,51181,Surry,Crater,"Medical Practices",Pfizer,1,2
02/05/2021,51013,Arlington,Arlington,"Federal LTCF Program",Pfizer,1,26
